#energia_keV	cuentas	canal
1184.7443	53	4162
1185.0317	67	4163
1185.3191	56	4164
1185.6066	43	4165
1185.8940	44	4166
1186.1814	67	4167
1186.4689	61	4168
1186.7563	45	4169
1187.0437	51	4170
1187.3311	65	4171
1187.6186	67	4172
1187.9060	57	4173
1188.1934	68	4174
1188.4809	48	4175
1188.7683	77	4176
1189.0557	72	4177
1189.3432	66	4178
1189.6306	60	4179
1189.9180	49	4180
1190.2054	62	4181
1190.4929	51	4182
1190.7803	63	4183
1191.0677	58	4184
1191.3552	64	4185
1191.6426	50	4186
1191.9300	46	4187
1192.2174	60	4188
1192.5049	43	4189
1192.7923	52	4190
1193.0797	51	4191
1193.3672	55	4192
1193.6546	59	4193
1193.9420	62	4194
1194.2295	60	4195
1194.5169	55	4196
1194.8043	69	4197
1195.0917	56	4198
1195.3792	53	4199
1195.6666	72	4200
1195.9540	58	4201
1196.2415	57	4202
1196.5289	57	4203
1196.8163	57	4204
1197.1038	51	4205
1197.3912	46	4206
1197.6786	49	4207
1197.9660	54	4208
1198.2535	59	4209
1198.5409	51	4210
1198.8283	69	4211
1199.1158	56	4212
1199.4032	65	4213
1199.6906	49	4214
1199.9781	53	4215
1200.2655	49	4216
1200.5529	54	4217
1200.8403	67	4218
1201.1278	58	4219
1201.4152	46	4220
1201.7026	52	4221
1201.9901	48	4222
1202.2775	54	4223
1202.5649	65	4224
1202.8523	71	4225
1203.1398	54	4226
1203.4272	47	4227
1203.7146	54	4228
1204.0021	61	4229
1204.2895	66	4230
1204.5769	53	4231
1204.8644	56	4232
1205.1518	53	4233
1205.4392	64	4234
1205.7266	64	4235
1206.0141	67	4236
1206.3015	56	4237
1206.5889	67	4238
1206.8764	52	4239
1207.1638	57	4240
1207.4512	67	4241
1207.7387	64	4242
1208.0261	59	4243
1208.3135	68	4244
1208.6009	66	4245
1208.8884	69	4246
1209.1758	59	4247
1209.4632	58	4248
1209.7507	48	4249
1210.0381	42	4250
1210.3255	61	4251
1210.6130	54	4252
1210.9004	55	4253
1211.1878	55	4254
1211.4752	44	4255
1211.7627	55	4256
1212.0501	51	4257
1212.3375	63	4258
1212.6250	51	4259
1212.9124	52	4260
1213.1998	58	4261
1213.4872	60	4262
1213.7747	56	4263
1214.0621	56	4264
1214.3495	61	4265
1214.6370	59	4266
1214.9244	49	4267
1215.2118	51	4268
1215.4993	52	4269
1215.7867	52	4270
1216.0741	48	4271
1216.3615	58	4272
1216.6490	58	4273
1216.9364	53	4274
1217.2238	78	4275
1217.5113	54	4276
1217.7987	58	4277
1218.0861	63	4278
1218.3736	63	4279
1218.6610	58	4280
1218.9484	52	4281
1219.2358	44	4282
1219.5233	62	4283
1219.8107	53	4284
1220.0981	56	4285
1220.3856	55	4286
1220.6730	70	4287
1220.9604	60	4288
1221.2479	66	4289
1221.5353	62	4290
1221.8227	58	4291
1222.1101	50	4292
1222.3976	60	4293
1222.6850	63	4294
1222.9724	58	4295
1223.2599	47	4296
1223.5473	58	4297
1223.8347	52	4298
1224.1221	47	4299
1224.4096	60	4300
1224.6970	55	4301
1224.9844	30	4302
1225.2719	59	4303
1225.5593	60	4304
1225.8467	60	4305
1226.1342	59	4306
1226.4216	63	4307
1226.7090	66	4308
1226.9964	59	4309
1227.2839	49	4310
1227.5713	50	4311
1227.8587	46	4312
1228.1462	57	4313
1228.4336	68	4314
1228.7210	59	4315
1229.0085	46	4316
1229.2959	61	4317
1229.5833	58	4318
1229.8707	48	4319
1230.1582	52	4320
1230.4456	47	4321
1230.7330	59	4322
1231.0205	38	4323
1231.3079	67	4324
1231.5953	58	4325
1231.8827	54	4326
1232.1702	50	4327
1232.4576	53	4328
1232.7450	52	4329
1233.0325	66	4330
1233.3199	67	4331
1233.6073	46	4332
1233.8948	55	4333
1234.1822	49	4334
1234.4696	58	4335
1234.7570	57	4336
1235.0445	56	4337
1235.3319	48	4338
1235.6193	54	4339
1235.9068	58	4340
1236.1942	61	4341
1236.4816	42	4342
1236.7691	61	4343
1237.0565	63	4344
1237.3439	55	4345
1237.6313	55	4346
1237.9188	51	4347
1238.2062	50	4348
1238.4936	43	4349
1238.7811	50	4350
1239.0685	58	4351
1239.3559	49	4352
1239.6434	63	4353
1239.9308	45	4354
1240.2182	53	4355
1240.5056	54	4356
1240.7931	56	4357
1241.0805	57	4358
1241.3679	55	4359
1241.6554	63	4360
1241.9428	56	4361
1242.2302	69	4362
1242.5176	53	4363
1242.8051	60	4364
1243.0925	48	4365
1243.3799	67	4366
1243.6674	52	4367
1243.9548	64	4368
1244.2422	53	4369
1244.5297	57	4370
1244.8171	54	4371
1245.1045	61	4372
1245.3919	66	4373
1245.6794	79	4374
1245.9668	65	4375
1246.2542	56	4376
1246.5417	44	4377
1246.8291	44	4378
1247.1165	57	4379
1247.4040	59	4380
1247.6914	49	4381
1247.9788	61	4382
1248.2662	55	4383
1248.5537	53	4384
1248.8411	49	4385
1249.1285	52	4386
1249.4160	63	4387
1249.7034	39	4388
1249.9908	51	4389
1250.2783	68	4390
1250.5657	54	4391
1250.8531	54	4392
1251.1405	51	4393
1251.4280	63	4394
1251.7154	53	4395
1252.0028	52	4396
1252.2903	57	4397
1252.5777	58	4398
1252.8651	56	4399
1253.1525	48	4400
1253.4400	59	4401
1253.7274	60	4402
1254.0148	59	4403
1254.3023	53	4404
1254.5897	51	4405
1254.8771	71	4406
1255.1646	60	4407
1255.4520	67	4408
1255.7394	64	4409
1256.0268	51	4410
1256.3143	51	4411
1256.6017	59	4412
1256.8891	48	4413
1257.1766	49	4414
1257.4640	68	4415
1257.7514	43	4416
1258.0389	62	4417
1258.3263	67	4418
1258.6137	51	4419
1258.9011	61	4420
1259.1886	64	4421
1259.4760	39	4422
1259.7634	58	4423
1260.0509	52	4424
1260.3383	41	4425
1260.6257	52	4426
1260.9132	64	4427
1261.2006	54	4428
1261.4880	50	4429
1261.7754	61	4430
1262.0629	44	4431
1262.3503	50	4432
1262.6377	48	4433
1262.9252	56	4434
1263.2126	60	4435
1263.5000	54	4436
1263.7874	61	4437
1264.0749	51	4438
1264.3623	61	4439
1264.6497	53	4440
1264.9372	59	4441
1265.2246	47	4442
1265.5120	68	4443
1265.7995	67	4444
1266.0869	53	4445
1266.3743	52	4446
1266.6617	51	4447
1266.9492	60	4448
1267.2366	54	4449
1267.5240	50	4450
1267.8115	59	4451
1268.0989	52	4452
1268.3863	50	4453
1268.6738	47	4454
1268.9612	56	4455
1269.2486	56	4456
1269.5360	57	4457
1269.8235	47	4458
1270.1109	59	4459
1270.3983	53	4460
1270.6858	59	4461
1270.9732	41	4462
1271.2606	43	4463
1271.5480	59	4464
1271.8355	60	4465
1272.1229	45	4466
1272.4103	50	4467
1272.6978	39	4468
1272.9852	48	4469
1273.2726	50	4470
1273.5601	50	4471
1273.8475	44	4472
1274.1349	44	4473
1274.4223	47	4474
1274.7098	42	4475
1274.9972	56	4476
1275.2846	50	4477
1275.5721	54	4478
1275.8595	59	4479
1276.1469	57	4480
1276.4344	43	4481
1276.7218	63	4482
1277.0092	60	4483
1277.2966	45	4484
1277.5841	51	4485
1277.8715	58	4486
1278.1589	43	4487
1278.4464	48	4488
1278.7338	68	4489
1279.0212	56	4490
1279.3087	61	4491
1279.5961	43	4492
1279.8835	51	4493
1280.1709	55	4494
1280.4584	63	4495
1280.7458	50	4496
1281.0332	56	4497
1281.3207	54	4498
1281.6081	57	4499
1281.8955	42	4500
1282.1829	50	4501
1282.4704	56	4502
1282.7578	55	4503
1283.0452	42	4504
1283.3327	62	4505
1283.6201	58	4506
1283.9075	51	4507
1284.1950	56	4508
1284.4824	50	4509
1284.7698	59	4510
1285.0572	62	4511
1285.3447	58	4512
1285.6321	51	4513
1285.9195	52	4514
1286.2070	51	4515
1286.4944	62	4516
1286.7818	50	4517
1287.0693	56	4518
1287.3567	61	4519
1287.6441	47	4520
1287.9315	55	4521
1288.2190	60	4522
1288.5064	51	4523
1288.7938	59	4524
1289.0813	52	4525
1289.3687	55	4526
1289.6561	54	4527
1289.9436	47	4528
1290.2310	38	4529
1290.5184	56	4530
1290.8058	59	4531
1291.0933	56	4532
1291.3807	53	4533
1291.6681	57	4534
1291.9556	57	4535
1292.2430	46	4536
1292.5304	51	4537
1292.8178	43	4538
1293.1053	63	4539
1293.3927	48	4540
1293.6801	52	4541
1293.9676	48	4542
1294.2550	53	4543
1294.5424	66	4544
1294.8299	61	4545
1295.1173	64	4546
1295.4047	50	4547
1295.6921	52	4548
1295.9796	50	4549
1296.2670	69	4550
1296.5544	43	4551
1296.8419	60	4552
1297.1293	49	4553
1297.4167	46	4554
1297.7042	49	4555
1297.9916	54	4556
1298.2790	46	4557
1298.5664	57	4558
1298.8539	54	4559
1299.1413	45	4560
1299.4287	54	4561
1299.7162	48	4562
1300.0036	51	4563
1300.2910	54	4564
1300.5784	47	4565
1300.8659	47	4566
1301.1533	57	4567
1301.4407	53	4568
1301.7282	53	4569
1302.0156	51	4570
1302.3030	54	4571
1302.5905	52	4572
1302.8779	54	4573
1303.1653	61	4574
1303.4527	55	4575
1303.7402	46	4576
1304.0276	56	4577
1304.3150	52	4578
1304.6025	44	4579
1304.8899	48	4580
1305.1773	52	4581
1305.4648	45	4582
1305.7522	45	4583
1306.0396	54	4584
1306.3270	49	4585
1306.6145	53	4586
1306.9019	57	4587
1307.1893	47	4588
1307.4768	46	4589
1307.7642	56	4590
1308.0516	55	4591
1308.3391	56	4592
1308.6265	51	4593
1308.9139	48	4594
1309.2013	70	4595
1309.4888	46	4596
1309.7762	52	4597
1310.0636	45	4598
1310.3511	55	4599
1310.6385	55	4600
1310.9259	56	4601
1311.2133	40	4602
1311.5008	44	4603
1311.7882	57	4604
1312.0756	51	4605
1312.3631	46	4606
1312.6505	51	4607
1312.9379	52	4608
1313.2254	56	4609
1313.5128	50	4610
1313.8002	49	4611
1314.0876	45	4612
1314.3751	52	4613
1314.6625	60	4614
1314.9499	47	4615
1315.2374	56	4616
1315.5248	45	4617
1315.8122	54	4618
1316.0997	59	4619
1316.3871	57	4620
1316.6745	61	4621
1316.9619	52	4622
1317.2494	52	4623
1317.5368	45	4624
1317.8242	52	4625
1318.1117	44	4626
1318.3991	47	4627
1318.6865	68	4628
1318.9740	50	4629
1319.2614	40	4630
1319.5488	50	4631
1319.8362	43	4632
1320.1237	57	4633
1320.4111	50	4634
1320.6985	56	4635
1320.9860	42	4636
1321.2734	42	4637
1321.5608	54	4638
1321.8482	49	4639
1322.1357	38	4640
1322.4231	58	4641
1322.7105	43	4642
1322.9980	55	4643
1323.2854	54	4644
1323.5728	51	4645
1323.8603	47	4646
1324.1477	45	4647
1324.4351	65	4648
1324.7225	49	4649
1325.0100	57	4650
1325.2974	52	4651
1325.5848	47	4652
1325.8723	54	4653
1326.1597	54	4654
1326.4471	58	4655
1326.7346	44	4656
1327.0220	47	4657
1327.3094	53	4658
1327.5968	50	4659
1327.8843	54	4660
1328.1717	62	4661
1328.4591	65	4662
1328.7466	49	4663
1329.0340	55	4664
1329.3214	37	4665
1329.6089	43	4666
1329.8963	54	4667
1330.1837	55	4668
1330.4711	50	4669
1330.7586	51	4670
1331.0460	62	4671
1331.3334	49	4672
1331.6209	51	4673
1331.9083	51	4674
1332.1957	61	4675
1332.4831	50	4676
1332.7706	39	4677
1333.0580	53	4678
1333.3454	54	4679
1333.6329	37	4680
1333.9203	39	4681
1334.2077	50	4682
1334.4952	61	4683
1334.7826	39	4684
1335.0700	52	4685
1335.3574	46	4686
1335.6449	42	4687
1335.9323	56	4688
1336.2197	68	4689
1336.5072	57	4690
1336.7946	35	4691
1337.0820	49	4692
1337.3695	50	4693
1337.6569	58	4694
1337.9443	49	4695
1338.2317	46	4696
1338.5192	56	4697
1338.8066	59	4698
1339.0940	63	4699
1339.3815	46	4700
1339.6689	51	4701
1339.9563	49	4702
1340.2437	44	4703
1340.5312	60	4704
1340.8186	48	4705
1341.1060	49	4706
1341.3935	45	4707
1341.6809	51	4708
1341.9683	61	4709
1342.2558	47	4710
1342.5432	48	4711
1342.8306	49	4712
1343.1180	46	4713
1343.4055	45	4714
1343.6929	47	4715
1343.9803	52	4716
1344.2678	51	4717
1344.5552	46	4718
1344.8426	43	4719
1345.1301	52	4720
1345.4175	55	4721
1345.7049	45	4722
1345.9923	45	4723
1346.2798	53	4724
1346.5672	52	4725
1346.8546	54	4726
1347.1421	51	4727
1347.4295	42	4728
1347.7169	52	4729
1348.0044	52	4730
1348.2918	47	4731
1348.5792	50	4732
1348.8666	39	4733
1349.1541	63	4734
1349.4415	77	4735
1349.7289	76	4736
1350.0164	87	4737
1350.3038	98	4738
1350.5912	88	4739
1350.8786	70	4740
1351.1661	74	4741
1351.4535	68	4742
1351.7409	65	4743
1352.0284	52	4744
1352.3158	58	4745
1352.6032	45	4746
1352.8907	46	4747
1353.1781	48	4748
1353.4655	48	4749
1353.7529	39	4750
1354.0404	52	4751
1354.3278	43	4752
1354.6152	47	4753
1354.9027	45	4754
1355.1901	41	4755
1355.4775	50	4756
1355.7650	49	4757
1356.0524	50	4758
1356.3398	49	4759
1356.6272	47	4760
1356.9147	57	4761
1357.2021	36	4762
1357.4895	50	4763
1357.7770	53	4764
1358.0644	43	4765
1358.3518	43	4766
1358.6393	55	4767
1358.9267	41	4768
1359.2141	46	4769
1359.5015	44	4770
1359.7890	58	4771
1360.0764	38	4772
1360.3638	42	4773
1360.6513	46	4774
1360.9387	45	4775
1361.2261	58	4776
1361.5135	55	4777
1361.8010	48	4778
1362.0884	57	4779
1362.3758	43	4780
1362.6633	52	4781
1362.9507	46	4782
1363.2381	52	4783
1363.5256	46	4784
1363.8130	41	4785
1364.1004	55	4786
1364.3878	39	4787
1364.6753	53	4788
1364.9627	38	4789
1365.2501	61	4790
1365.5376	41	4791
1365.8250	53	4792
1366.1124	46	4793
1366.3999	58	4794
1366.6873	58	4795
1366.9747	50	4796
1367.2621	59	4797
1367.5496	49	4798
1367.8370	56	4799
1368.1244	57	4800
1368.4119	55	4801
1368.6993	51	4802
1368.9867	48	4803
1369.2742	41	4804
1369.5616	50	4805
1369.8490	49	4806
1370.1364	60	4807
1370.4239	58	4808
1370.7113	37	4809
1370.9987	45	4810
1371.2862	53	4811
1371.5736	59	4812
1371.8610	51	4813
1372.1484	51	4814
1372.4359	47	4815
1372.7233	49	4816
1373.0107	40	4817
1373.2982	57	4818
1373.5856	48	4819
1373.8730	55	4820
1374.1605	50	4821
1374.4479	49	4822
1374.7353	34	4823
1375.0227	57	4824
1375.3102	46	4825
1375.5976	59	4826
1375.8850	46	4827
1376.1725	47	4828
1376.4599	39	4829
1376.7473	51	4830
1377.0348	35	4831
1377.3222	53	4832
1377.6096	47	4833
1377.8970	50	4834
1378.1845	44	4835
1378.4719	53	4836
1378.7593	44	4837
1379.0468	48	4838
1379.3342	52	4839
1379.6216	58	4840
1379.9090	49	4841
1380.1965	38	4842
1380.4839	48	4843
1380.7713	37	4844
1381.0588	43	4845
1381.3462	31	4846
1381.6336	47	4847
1381.9211	39	4848
1382.2085	51	4849
1382.4959	53	4850
1382.7833	37	4851
1383.0708	45	4852
1383.3582	32	4853
1383.6456	35	4854
1383.9331	51	4855
1384.2205	46	4856
1384.5079	46	4857
1384.7954	60	4858
1385.0828	49	4859
1385.3702	41	4860
1385.6576	56	4861
1385.9451	40	4862
1386.2325	42	4863
1386.5199	39	4864
1386.8074	44	4865
1387.0948	50	4866
1387.3822	52	4867
1387.6697	50	4868
1387.9571	49	4869
1388.2445	43	4870
1388.5319	52	4871
1388.8194	38	4872
1389.1068	39	4873
1389.3942	46	4874
1389.6817	63	4875
1389.9691	55	4876
1390.2565	53	4877
1390.5439	37	4878
1390.8314	43	4879
1391.1188	61	4880
1391.4062	48	4881
1391.6937	47	4882
1391.9811	51	4883
1392.2685	56	4884
1392.5560	58	4885
1392.8434	58	4886
1393.1308	61	4887
1393.4182	52	4888
1393.7057	57	4889
1393.9931	53	4890
1394.2805	48	4891
1394.5680	42	4892
1394.8554	36	4893
1395.1428	44	4894
1395.4303	40	4895
1395.7177	36	4896
1396.0051	64	4897
1396.2925	49	4898
1396.5800	42	4899
1396.8674	45	4900
1397.1548	45	4901
1397.4423	51	4902
1397.7297	44	4903
1398.0171	46	4904
1398.3046	51	4905
1398.5920	41	4906
1398.8794	52	4907
1399.1668	46	4908
1399.4543	49	4909
1399.7417	44	4910
1400.0291	55	4911
1400.3166	33	4912
1400.6040	42	4913
1400.8914	56	4914
1401.1788	46	4915
1401.4663	45	4916
1401.7537	54	4917
1402.0411	35	4918
1402.3286	40	4919
1402.6160	51	4920
1402.9034	47	4921
1403.1909	52	4922
1403.4783	66	4923
1403.7657	46	4924
1404.0531	40	4925
1404.3406	41	4926
1404.6280	45	4927
1404.9154	45	4928
1405.2029	52	4929
1405.4903	43	4930
1405.7777	46	4931
1406.0652	39	4932
1406.3526	48	4933
1406.6400	52	4934
1406.9274	57	4935
1407.2149	50	4936
1407.5023	47	4937
1407.7897	45	4938
1408.0772	29	4939
1408.3646	40	4940
1408.6520	49	4941
1408.9395	44	4942
1409.2269	42	4943
1409.5143	46	4944
1409.8017	57	4945
1410.0892	46	4946
1410.3766	53	4947
1410.6640	50	4948
1410.9515	32	4949
1411.2389	52	4950
1411.5263	63	4951
1411.8137	54	4952
1412.1012	47	4953
1412.3886	62	4954
1412.6760	53	4955
1412.9635	39	4956
1413.2509	50	4957
1413.5383	56	4958
1413.8258	45	4959
1414.1132	42	4960
1414.4006	47	4961
1414.6880	43	4962
1414.9755	48	4963
1415.2629	44	4964
1415.5503	39	4965
1415.8378	41	4966
1416.1252	48	4967
1416.4126	39	4968
1416.7001	47	4969
1416.9875	57	4970
1417.2749	48	4971
1417.5623	39	4972
1417.8498	39	4973
1418.1372	53	4974
1418.4246	55	4975
1418.7121	48	4976
1418.9995	49	4977
1419.2869	32	4978
1419.5743	43	4979
1419.8618	53	4980
1420.1492	41	4981
1420.4366	37	4982
1420.7241	56	4983
1421.0115	38	4984
1421.2989	59	4985
1421.5864	47	4986
1421.8738	60	4987
1422.1612	39	4988
1422.4486	53	4989
1422.7361	51	4990
1423.0235	43	4991
1423.3109	64	4992
1423.5984	53	4993
1423.8858	42	4994
1424.1732	45	4995
1424.4607	51	4996
1424.7481	39	4997
1425.0355	47	4998
1425.3229	57	4999
1425.6104	60	5000
1425.8978	53	5001
1426.1852	43	5002
1426.4727	38	5003
1426.7601	53	5004
1427.0475	48	5005
1427.3350	38	5006
1427.6224	47	5007
1427.9098	38	5008
1428.1972	56	5009
1428.4847	46	5010
1428.7721	50	5011
1429.0595	43	5012
1429.3470	52	5013
1429.6344	52	5014
1429.9218	39	5015
1430.2092	44	5016
1430.4967	44	5017
1430.7841	52	5018
1431.0715	49	5019
1431.3590	47	5020
1431.6464	47	5021
1431.9338	51	5022
1432.2213	49	5023
1432.5087	51	5024
1432.7961	33	5025
1433.0835	44	5026
1433.3710	54	5027
1433.6584	42	5028
1433.9458	42	5029
1434.2333	37	5030
1434.5207	41	5031
1434.8081	58	5032
1435.0956	41	5033
1435.3830	37	5034
1435.6704	52	5035
1435.9578	46	5036
1436.2453	43	5037
1436.5327	47	5038
1436.8201	40	5039
1437.1076	55	5040
1437.3950	53	5041
1437.6824	37	5042
1437.9699	41	5043
1438.2573	50	5044
1438.5447	46	5045
1438.8321	45	5046
1439.1196	50	5047
1439.4070	48	5048
1439.6944	45	5049
1439.9819	39	5050
1440.2693	50	5051
1440.5567	43	5052
1440.8441	55	5053
1441.1316	42	5054
1441.4190	48	5055
1441.7064	37	5056
1441.9939	37	5057
1442.2813	53	5058
1442.5687	52	5059
1442.8562	51	5060
1443.1436	54	5061
1443.4310	46	5062
1443.7184	42	5063
1444.0059	39	5064
1444.2933	40	5065
1444.5807	50	5066
1444.8682	41	5067
1445.1556	54	5068
1445.4430	42	5069
1445.7305	43	5070
1446.0179	53	5071
1446.3053	45	5072
1446.5927	51	5073
1446.8802	47	5074
1447.1676	41	5075
1447.4550	51	5076
1447.7425	60	5077
1448.0299	61	5078
1448.3173	57	5079
1448.6047	47	5080
1448.8922	48	5081
1449.1796	47	5082
1449.4670	44	5083
1449.7545	46	5084
1450.0419	50	5085
1450.3293	32	5086
1450.6168	46	5087
1450.9042	36	5088
1451.1916	44	5089
1451.4790	48	5090
1451.7665	51	5091
1452.0539	56	5092
1452.3413	34	5093
1452.6288	46	5094
1452.9162	48	5095
1453.2036	41	5096
1453.4911	38	5097
1453.7785	45	5098
1454.0659	38	5099
1454.3533	49	5100
1454.6408	33	5101
1454.9282	40	5102
1455.2156	44	5103
1455.5031	44	5104
1455.7905	50	5105
1456.0779	32	5106
1456.3654	49	5107
1456.6528	44	5108
1456.9402	47	5109
1457.2276	60	5110
1457.5151	54	5111
1457.8025	52	5112
1458.0899	48	5113
1458.3774	44	5114
1458.6648	40	5115
1458.9522	47	5116
1459.2396	44	5117
1459.5271	55	5118
1459.8145	42	5119
1460.1019	40	5120
1460.3894	35	5121
1460.6768	42	5122
1460.9642	52	5123
1461.2517	48	5124
1461.5391	54	5125
1461.8265	50	5126
1462.1139	48	5127
1462.4014	42	5128
1462.6888	51	5129
1462.9762	59	5130
1463.2637	48	5131
1463.5511	42	5132
1463.8385	47	5133
1464.1260	45	5134
1464.4134	37	5135
1464.7008	45	5136
1464.9882	43	5137
1465.2757	49	5138
1465.5631	55	5139
1465.8505	50	5140
1466.1380	51	5141
1466.4254	50	5142
1466.7128	52	5143
1467.0003	39	5144
1467.2877	38	5145
1467.5751	51	5146
1467.8625	41	5147
1468.1500	41	5148
1468.4374	50	5149
1468.7248	33	5150
1469.0123	50	5151
1469.2997	46	5152
1469.5871	46	5153
1469.8745	50	5154
1470.1620	51	5155
1470.4494	51	5156
1470.7368	55	5157
1471.0243	43	5158
1471.3117	50	5159
1471.5991	49	5160
1471.8866	46	5161
1472.1740	32	5162
1472.4614	49	5163
1472.7488	34	5164
1473.0363	41	5165
1473.3237	45	5166
1473.6111	42	5167
1473.8986	46	5168
1474.1860	50	5169
1474.4734	41	5170
1474.7609	33	5171
1475.0483	52	5172
1475.3357	45	5173
1475.6231	41	5174
1475.9106	24	5175
1476.1980	44	5176
1476.4854	48	5177
1476.7729	46	5178
1477.0603	64	5179
1477.3477	47	5180
1477.6352	45	5181
1477.9226	45	5182
1478.2100	62	5183
1478.4974	49	5184
1478.7849	50	5185
1479.0723	46	5186
1479.3597	41	5187
1479.6472	42	5188
1479.9346	40	5189
1480.2220	50	5190
1480.5094	52	5191
1480.7969	49	5192
1481.0843	52	5193
1481.3717	47	5194
1481.6592	49	5195
1481.9466	40	5196
1482.2340	43	5197
1482.5215	49	5198
1482.8089	49	5199
1483.0963	52	5200
1483.3837	46	5201
1483.6712	29	5202
1483.9586	37	5203
1484.2460	43	5204
1484.5335	44	5205
1484.8209	43	5206
1485.1083	37	5207
1485.3958	43	5208
1485.6832	52	5209
1485.9706	39	5210
1486.2580	46	5211
1486.5455	45	5212
1486.8329	46	5213
1487.1203	56	5214
1487.4078	60	5215
1487.6952	41	5216
1487.9826	55	5217
1488.2700	36	5218
1488.5575	42	5219
1488.8449	45	5220
1489.1323	56	5221
1489.4198	42	5222
1489.7072	41	5223
1489.9946	41	5224
1490.2821	35	5225
1490.5695	48	5226
1490.8569	49	5227
1491.1443	42	5228
1491.4318	56	5229
1491.7192	53	5230
1492.0066	42	5231
1492.2941	49	5232
1492.5815	46	5233
1492.8689	61	5234
1493.1564	59	5235
1493.4438	61	5236
1493.7312	63	5237
1494.0186	65	5238
1494.3061	47	5239
1494.5935	45	5240
1494.8809	48	5241
1495.1684	44	5242
1495.4558	42	5243
1495.7432	51	5244
1496.0307	45	5245
1496.3181	46	5246
1496.6055	60	5247
1496.8929	43	5248
1497.1804	45	5249
1497.4678	49	5250
1497.7552	43	5251
1498.0427	38	5252
1498.3301	61	5253
1498.6175	44	5254
1498.9049	46	5255
1499.1924	48	5256
1499.4798	31	5257
1499.7672	36	5258
1500.0547	34	5259
1500.3421	35	5260
1500.6295	40	5261
1500.9170	44	5262
1501.2044	37	5263
1501.4918	41	5264
1501.7792	43	5265
1502.0667	24	5266
1502.3541	48	5267
1502.6415	42	5268
1502.9290	44	5269
1503.2164	38	5270
1503.5038	40	5271
1503.7913	39	5272
1504.0787	49	5273
1504.3661	41	5274
1504.6535	34	5275
1504.9410	32	5276
1505.2284	45	5277
1505.5158	46	5278
1505.8033	29	5279
1506.0907	39	5280
1506.3781	34	5281
1506.6656	24	5282
1506.9530	46	5283
1507.2404	56	5284
1507.5278	38	5285
1507.8153	39	5286
1508.1027	37	5287
1508.3901	48	5288
1508.6776	52	5289
1508.9650	42	5290
1509.2524	46	5291
1509.5398	28	5292
1509.8273	35	5293
1510.1147	51	5294
1510.4021	24	5295
1510.6896	41	5296
1510.9770	50	5297
1511.2644	46	5298
1511.5519	36	5299
1511.8393	46	5300
1512.1267	36	5301
1512.4141	32	5302
1512.7016	37	5303
1512.9890	42	5304
1513.2764	31	5305
1513.5639	32	5306
1513.8513	32	5307
1514.1387	32	5308
1514.4262	49	5309
1514.7136	40	5310
1515.0010	38	5311
1515.2884	37	5312
1515.5759	46	5313
1515.8633	39	5314
1516.1507	42	5315
1516.4382	53	5316
1516.7256	41	5317
1517.0130	41	5318
1517.3005	56	5319
1517.5879	38	5320
1517.8753	44	5321
1518.1627	47	5322
1518.4502	36	5323
1518.7376	38	5324
1519.0250	39	5325
1519.3125	35	5326
1519.5999	30	5327
1519.8873	41	5328
1520.1747	47	5329
1520.4622	40	5330
1520.7496	39	5331
1521.0370	46	5332
1521.3245	25	5333
1521.6119	38	5334
1521.8993	33	5335
1522.1868	38	5336
1522.4742	40	5337
1522.7616	41	5338
1523.0490	47	5339
1523.3365	36	5340
1523.6239	42	5341
1523.9113	31	5342
1524.1988	34	5343
1524.4862	36	5344
1524.7736	39	5345
1525.0611	42	5346
1525.3485	30	5347
1525.6359	41	5348
1525.9233	28	5349
1526.2108	32	5350
1526.4982	34	5351
1526.7856	30	5352
1527.0731	37	5353
1527.3605	38	5354
1527.6479	46	5355
1527.9353	28	5356
1528.2228	35	5357
1528.5102	34	5358
1528.7976	36	5359
1529.0851	32	5360
1529.3725	28	5361
1529.6599	26	5362
1529.9474	37	5363
1530.2348	28	5364
1530.5222	42	5365
1530.8096	35	5366
1531.0971	36	5367
1531.3845	36	5368
1531.6719	24	5369
1531.9594	43	5370
1532.2468	28	5371
1532.5342	25	5372
1532.8217	34	5373
1533.1091	39	5374
1533.3965	30	5375
1533.6839	37	5376
1533.9714	38	5377
1534.2588	34	5378
1534.5462	49	5379
1534.8337	40	5380
1535.1211	39	5381
1535.4085	42	5382
1535.6960	21	5383
1535.9834	40	5384
1536.2708	36	5385
1536.5582	30	5386
1536.8457	29	5387
1537.1331	41	5388
1537.4205	24	5389
1537.7080	38	5390
1537.9954	24	5391
1538.2828	36	5392
1538.5702	41	5393
1538.8577	41	5394
1539.1451	42	5395
1539.4325	37	5396
1539.7200	26	5397
1540.0074	34	5398
1540.2948	25	5399
1540.5823	36	5400
1540.8697	30	5401
1541.1571	35	5402
1541.4445	35	5403
1541.7320	36	5404
1542.0194	47	5405
1542.3068	34	5406
1542.5943	43	5407
1542.8817	27	5408
1543.1691	34	5409
1543.4566	40	5410
1543.7440	41	5411
1544.0314	24	5412
1544.3188	41	5413
1544.6063	42	5414
1544.8937	44	5415
1545.1811	52	5416
1545.4686	37	5417
1545.7560	41	5418
1546.0434	29	5419
1546.3309	33	5420
1546.6183	37	5421
1546.9057	35	5422
1547.1931	40	5423
1547.4806	43	5424
1547.7680	39	5425
1548.0554	38	5426
1548.3429	36	5427
1548.6303	26	5428
1548.9177	37	5429
1549.2051	25	5430
1549.4926	39	5431
1549.7800	27	5432
